Date,Year,Month,Unit,Production,Animal,Commercial or Federally Inspected,Type of Meat
Sep-1983,1983,9,Million Pounds,32,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1983,1983,8,Million Pounds,32,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1983,1983,7,Million Pounds,27,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1983,1983,6,Million Pounds,28,Lamb and Mutton,Federally Inspected,Red Meat
May-1983,1983,5,Million Pounds,29,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1983,1983,4,Million Pounds,29,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1983,1983,3,Million Pounds,36,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1983,1983,2,Million Pounds,26,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1983,1983,1,Million Pounds,29,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1982,1982,12,Million Pounds,91,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1982,1982,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1982,1982,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1982,1982,9,Million Pounds,86,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1982,1982,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1982,1982,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1982,1982,6,Million Pounds,83,Lamb and Mutton,Federally Inspected,Red Meat
May-1982,1982,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1982,1982,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1982,1982,3,Million Pounds,89,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1982,1982,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1982,1982,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1981,1981,12,Million Pounds,29,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1981,1981,11,Million Pounds,26,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1981,1981,10,Million Pounds,30,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1981,1981,9,Million Pounds,29,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1981,1981,8,Million Pounds,24,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1981,1981,7,Million Pounds,23,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1981,1981,6,Million Pounds,23,Lamb and Mutton,Federally Inspected,Red Meat
May-1981,1981,5,Million Pounds,23,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1981,1981,4,Million Pounds,28,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1981,1981,3,Million Pounds,28,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1981,1981,2,Million Pounds,25,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1981,1981,1,Million Pounds,29,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1980,1980,12,Million Pounds,27,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1980,1980,11,Million Pounds,23,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1980,1980,10,Million Pounds,28,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1980,1980,9,Million Pounds,24,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1980,1980,8,Million Pounds,22,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1980,1980,7,Million Pounds,22,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1980,1980,6,Million Pounds,21,Lamb and Mutton,Federally Inspected,Red Meat
May-1980,1980,5,Million Pounds,26,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1980,1980,4,Million Pounds,27,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1980,1980,3,Million Pounds,28,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1980,1980,2,Million Pounds,25,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1980,1980,1,Million Pounds,26,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1979,1979,12,Million Pounds,23,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1979,1979,11,Million Pounds,22,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1979,1979,10,Million Pounds,25,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1979,1979,9,Million Pounds,22,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1979,1979,8,Million Pounds,22,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1979,1979,7,Million Pounds,21,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1979,1979,6,Million Pounds,20,Lamb and Mutton,Federally Inspected,Red Meat
May-1979,1979,5,Million Pounds,24,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1979,1979,4,Million Pounds,25,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1979,1979,3,Million Pounds,26,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1979,1979,2,Million Pounds,21,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1979,1979,1,Million Pounds,23,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1978,1978,12,Million Pounds,23,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1978,1978,11,Million Pounds,24,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1978,1978,10,Million Pounds,26,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1978,1978,9,Million Pounds,24,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1978,1978,8,Million Pounds,24,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1978,1978,7,Million Pounds,23,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1978,1978,6,Million Pounds,24,Lamb and Mutton,Federally Inspected,Red Meat
May-1978,1978,5,Million Pounds,25,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1978,1978,4,Million Pounds,24,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1978,1978,3,Million Pounds,27,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1978,1978,2,Million Pounds,22,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1978,1978,1,Million Pounds,24,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1977,1977,12,Million Pounds,24,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1977,1977,11,Million Pounds,26,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1977,1977,10,Million Pounds,28,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1977,1977,9,Million Pounds,29,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1977,1977,8,Million Pounds,28,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1977,1977,7,Million Pounds,24,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1977,1977,6,Million Pounds,28,Lamb and Mutton,Federally Inspected,Red Meat
May-1977,1977,5,Million Pounds,25,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1977,1977,4,Million Pounds,30,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1977,1977,3,Million Pounds,33,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1977,1977,2,Million Pounds,26,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1977,1977,1,Million Pounds,28,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1976,1976,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1976,1976,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1976,1976,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1976,1976,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1976,1976,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1976,1976,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1976,1976,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1976,1976,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1976,1976,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1976,1976,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1976,1976,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1976,1976,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1975,1975,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1975,1975,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1975,1975,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1975,1975,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1975,1975,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1975,1975,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1975,1975,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1975,1975,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1975,1975,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1975,1975,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1975,1975,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1975,1975,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1974,1974,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1974,1974,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1974,1974,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1974,1974,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1974,1974,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1974,1974,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1974,1974,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1974,1974,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1974,1974,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1974,1974,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1974,1974,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1974,1974,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1973,1973,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1973,1973,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1973,1973,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1973,1973,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1973,1973,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1973,1973,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1973,1973,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1973,1973,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1973,1973,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1973,1973,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1973,1973,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1973,1973,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1972,1972,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1972,1972,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1972,1972,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1972,1972,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1972,1972,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1972,1972,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1972,1972,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1972,1972,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1972,1972,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1972,1972,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1972,1972,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1972,1972,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1971,1971,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1971,1971,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1971,1971,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1971,1971,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1971,1971,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1971,1971,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1971,1971,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1971,1971,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1971,1971,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1971,1971,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1971,1971,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1971,1971,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1970,1970,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1970,1970,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1970,1970,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1970,1970,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1970,1970,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1970,1970,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1970,1970,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1970,1970,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1970,1970,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1970,1970,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1970,1970,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1970,1970,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1969,1969,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1969,1969,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1969,1969,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1969,1969,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1969,1969,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1969,1969,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1969,1969,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1969,1969,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1969,1969,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1969,1969,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1969,1969,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1969,1969,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1968,1968,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1968,1968,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1968,1968,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1968,1968,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1968,1968,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1968,1968,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1968,1968,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1968,1968,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1968,1968,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1968,1968,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1968,1968,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1968,1968,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1967,1967,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1967,1967,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1967,1967,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1967,1967,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1967,1967,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1967,1967,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1967,1967,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1967,1967,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1967,1967,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1967,1967,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1967,1967,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1967,1967,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1966,1966,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1966,1966,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1966,1966,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1966,1966,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1966,1966,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1966,1966,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1966,1966,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1966,1966,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1966,1966,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1966,1966,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1966,1966,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1966,1966,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1965,1965,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1965,1965,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1965,1965,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1965,1965,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1965,1965,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1965,1965,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1965,1965,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1965,1965,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1965,1965,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1965,1965,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1965,1965,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1965,1965,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1964,1964,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1964,1964,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1964,1964,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1964,1964,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1964,1964,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1964,1964,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1964,1964,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1964,1964,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1964,1964,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1964,1964,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1964,1964,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1964,1964,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1963,1963,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1963,1963,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1963,1963,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1963,1963,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1963,1963,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1963,1963,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1963,1963,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1963,1963,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Apr-1963,1963,4,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Mar-1963,1963,3,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Feb-1963,1963,2,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jan-1963,1963,1,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Dec-1962,1962,12,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Nov-1962,1962,11,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Oct-1962,1962,10,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Sep-1962,1962,9,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Aug-1962,1962,8,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jul-1962,1962,7,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
Jun-1962,1962,6,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
May-1962,1962,5,Million Pounds,,Lamb and Mutton,Federally Inspected,Red Meat
