Date,Year,Month,Unit,Animal,Count,Commercial_Or_Federally_Inspected,Type_Of_Meat
Apr-2004,2004,4,"1,000 Head",Mature Sheep,14.4,Commercial,Red Meat
Mar-2004,2004,3,"1,000 Head",Mature Sheep,12.4,Commercial,Red Meat
Feb-2004,2004,2,"1,000 Head",Mature Sheep,10.6,Commercial,Red Meat
Jan-2004,2004,1,"1,000 Head",Mature Sheep,10.6,Commercial,Red Meat
Dec-2003,2003,12,"1,000 Head",Mature Sheep,12.2,Commercial,Red Meat
Nov-2003,2003,11,"1,000 Head",Mature Sheep,12,Commercial,Red Meat
Oct-2003,2003,10,"1,000 Head",Mature Sheep,15.1,Commercial,Red Meat
Sep-2003,2003,9,"1,000 Head",Mature Sheep,14.5,Commercial,Red Meat
Aug-2003,2003,8,"1,000 Head",Mature Sheep,13.7,Commercial,Red Meat
Jul-2003,2003,7,"1,000 Head",Mature Sheep,14.7,Commercial,Red Meat
Jun-2003,2003,6,"1,000 Head",Mature Sheep,12.3,Commercial,Red Meat
May-2003,2003,5,"1,000 Head",Mature Sheep,12,Commercial,Red Meat
Apr-2003,2003,4,"1,000 Head",Mature Sheep,12.9,Commercial,Red Meat
Mar-2003,2003,3,"1,000 Head",Mature Sheep,10.2,Commercial,Red Meat
Feb-2003,2003,2,"1,000 Head",Mature Sheep,11.7,Commercial,Red Meat
Jan-2003,2003,1,"1,000 Head",Mature Sheep,10.6,Commercial,Red Meat
Dec-2002,2002,12,"1,000 Head",Mature Sheep,14.3,Commercial,Red Meat
Nov-2002,2002,11,"1,000 Head",Mature Sheep,13.4,Commercial,Red Meat
Oct-2002,2002,10,"1,000 Head",Mature Sheep,14.7,Commercial,Red Meat
Sep-2002,2002,9,"1,000 Head",Mature Sheep,13.7,Commercial,Red Meat
Aug-2002,2002,8,"1,000 Head",Mature Sheep,13.3,Commercial,Red Meat
Jul-2002,2002,7,"1,000 Head",Mature Sheep,13.9,Commercial,Red Meat
Jun-2002,2002,6,"1,000 Head",Mature Sheep,12.5,Commercial,Red Meat
May-2002,2002,5,"1,000 Head",Mature Sheep,15,Commercial,Red Meat
Apr-2002,2002,4,"1,000 Head",Mature Sheep,12.3,Commercial,Red Meat
Mar-2002,2002,3,"1,000 Head",Mature Sheep,11.6,Commercial,Red Meat
Feb-2002,2002,2,"1,000 Head",Mature Sheep,12.2,Commercial,Red Meat
Jan-2002,2002,1,"1,000 Head",Mature Sheep,10.7,Commercial,Red Meat
Dec-2001,2001,12,"1,000 Head",Mature Sheep,13.7,Commercial,Red Meat
Nov-2001,2001,11,"1,000 Head",Mature Sheep,12.4,Commercial,Red Meat
Oct-2001,2001,10,"1,000 Head",Mature Sheep,13.6,Commercial,Red Meat
Sep-2001,2001,9,"1,000 Head",Mature Sheep,11.1,Commercial,Red Meat
Aug-2001,2001,8,"1,000 Head",Mature Sheep,13.1,Commercial,Red Meat
Jul-2001,2001,7,"1,000 Head",Mature Sheep,12.5,Commercial,Red Meat
Jun-2001,2001,6,"1,000 Head",Mature Sheep,12.6,Commercial,Red Meat
May-2001,2001,5,"1,000 Head",Mature Sheep,13.7,Commercial,Red Meat
Apr-2001,2001,4,"1,000 Head",Mature Sheep,12.9,Commercial,Red Meat
Mar-2001,2001,3,"1,000 Head",Mature Sheep,13.1,Commercial,Red Meat
Feb-2001,2001,2,"1,000 Head",Mature Sheep,10.2,Commercial,Red Meat
Jan-2001,2001,1,"1,000 Head",Mature Sheep,12.1,Commercial,Red Meat
Dec-2000,2000,12,"1,000 Head",Mature Sheep,13.3,Commercial,Red Meat
Nov-2000,2000,11,"1,000 Head",Mature Sheep,13.6,Commercial,Red Meat
Oct-2000,2000,10,"1,000 Head",Mature Sheep,14.4,Commercial,Red Meat
Sep-2000,2000,9,"1,000 Head",Mature Sheep,14.3,Commercial,Red Meat
Aug-2000,2000,8,"1,000 Head",Mature Sheep,16.3,Commercial,Red Meat
Jul-2000,2000,7,"1,000 Head",Mature Sheep,13.6,Commercial,Red Meat
Jun-2000,2000,6,"1,000 Head",Mature Sheep,15.9,Commercial,Red Meat
May-2000,2000,5,"1,000 Head",Mature Sheep,17.1,Commercial,Red Meat
Apr-2000,2000,4,"1,000 Head",Mature Sheep,13.6,Commercial,Red Meat
Mar-2000,2000,3,"1,000 Head",Mature Sheep,15.9,Commercial,Red Meat
Feb-2000,2000,2,"1,000 Head",Mature Sheep,13,Commercial,Red Meat
Jan-2000,2000,1,"1,000 Head",Mature Sheep,13.6,Commercial,Red Meat
Dec-1999,1999,12,"1,000 Head",Mature Sheep,18.3,Commercial,Red Meat
Nov-1999,1999,11,"1,000 Head",Mature Sheep,16.8,Commercial,Red Meat
Oct-1999,1999,10,"1,000 Head",Mature Sheep,15.1,Commercial,Red Meat
Sep-1999,1999,9,"1,000 Head",Mature Sheep,17.4,Commercial,Red Meat
Aug-1999,1999,8,"1,000 Head",Mature Sheep,17,Commercial,Red Meat
Jul-1999,1999,7,"1,000 Head",Mature Sheep,15.6,Commercial,Red Meat
Jun-1999,1999,6,"1,000 Head",Mature Sheep,17.6,Commercial,Red Meat
May-1999,1999,5,"1,000 Head",Mature Sheep,15.4,Commercial,Red Meat
Apr-1999,1999,4,"1,000 Head",Mature Sheep,17.9,Commercial,Red Meat
Mar-1999,1999,3,"1,000 Head",Mature Sheep,17.3,Commercial,Red Meat
Feb-1999,1999,2,"1,000 Head",Mature Sheep,13.6,Commercial,Red Meat
Jan-1999,1999,1,"1,000 Head",Mature Sheep,13.3,Commercial,Red Meat
Dec-1998,1998,12,"1,000 Head",Mature Sheep,22.2,Commercial,Red Meat
Nov-1998,1998,11,"1,000 Head",Mature Sheep,18.2,Commercial,Red Meat
Oct-1998,1998,10,"1,000 Head",Mature Sheep,18.6,Commercial,Red Meat
Sep-1998,1998,9,"1,000 Head",Mature Sheep,18.5,Commercial,Red Meat
Aug-1998,1998,8,"1,000 Head",Mature Sheep,18.5,Commercial,Red Meat
Jul-1998,1998,7,"1,000 Head",Mature Sheep,18.5,Commercial,Red Meat
Jun-1998,1998,6,"1,000 Head",Mature Sheep,19.5,Commercial,Red Meat
May-1998,1998,5,"1,000 Head",Mature Sheep,16.7,Commercial,Red Meat
Apr-1998,1998,4,"1,000 Head",Mature Sheep,18.9,Commercial,Red Meat
Mar-1998,1998,3,"1,000 Head",Mature Sheep,16.8,Commercial,Red Meat
Feb-1998,1998,2,"1,000 Head",Mature Sheep,15.8,Commercial,Red Meat
Jan-1998,1998,1,"1,000 Head",Mature Sheep,16.3,Commercial,Red Meat
Dec-1997,1997,12,"1,000 Head",Mature Sheep,20.8,Commercial,Red Meat
Nov-1997,1997,11,"1,000 Head",Mature Sheep,17.3,Commercial,Red Meat
Oct-1997,1997,10,"1,000 Head",Mature Sheep,18.6,Commercial,Red Meat
Sep-1997,1997,9,"1,000 Head",Mature Sheep,19.1,Commercial,Red Meat
Aug-1997,1997,8,"1,000 Head",Mature Sheep,19.1,Commercial,Red Meat
Jul-1997,1997,7,"1,000 Head",Mature Sheep,18.9,Commercial,Red Meat
Jun-1997,1997,6,"1,000 Head",Mature Sheep,16.8,Commercial,Red Meat
May-1997,1997,5,"1,000 Head",Mature Sheep,19,Commercial,Red Meat
Apr-1997,1997,4,"1,000 Head",Mature Sheep,19.5,Commercial,Red Meat
Mar-1997,1997,3,"1,000 Head",Mature Sheep,19.2,Commercial,Red Meat
Feb-1997,1997,2,"1,000 Head",Mature Sheep,16.8,Commercial,Red Meat
Jan-1997,1997,1,"1,000 Head",Mature Sheep,15.7,Commercial,Red Meat
Dec-1996,1996,12,"1,000 Head",Mature Sheep,21.2,Commercial,Red Meat
Nov-1996,1996,11,"1,000 Head",Mature Sheep,19.5,Commercial,Red Meat
Oct-1996,1996,10,"1,000 Head",Mature Sheep,24.7,Commercial,Red Meat
Sep-1996,1996,9,"1,000 Head",Mature Sheep,22.7,Commercial,Red Meat
Aug-1996,1996,8,"1,000 Head",Mature Sheep,24.3,Commercial,Red Meat
Jul-1996,1996,7,"1,000 Head",Mature Sheep,25.3,Commercial,Red Meat
Jun-1996,1996,6,"1,000 Head",Mature Sheep,24.4,Commercial,Red Meat
May-1996,1996,5,"1,000 Head",Mature Sheep,27.5,Commercial,Red Meat
Apr-1996,1996,4,"1,000 Head",Mature Sheep,25.4,Commercial,Red Meat
Mar-1996,1996,3,"1,000 Head",Mature Sheep,22.4,Commercial,Red Meat
Feb-1996,1996,2,"1,000 Head",Mature Sheep,21,Commercial,Red Meat
Jan-1996,1996,1,"1,000 Head",Mature Sheep,21.8,Commercial,Red Meat
Dec-1995,1995,12,"1,000 Head",Mature Sheep,23.1,Commercial,Red Meat
Nov-1995,1995,11,"1,000 Head",Mature Sheep,24.4,Commercial,Red Meat
Oct-1995,1995,10,"1,000 Head",Mature Sheep,23.9,Commercial,Red Meat
Sep-1995,1995,9,"1,000 Head",Mature Sheep,23.9,Commercial,Red Meat
Aug-1995,1995,8,"1,000 Head",Mature Sheep,25.9,Commercial,Red Meat
Jul-1995,1995,7,"1,000 Head",Mature Sheep,22.1,Commercial,Red Meat
Jun-1995,1995,6,"1,000 Head",Mature Sheep,26.2,Commercial,Red Meat
May-1995,1995,5,"1,000 Head",Mature Sheep,28.6,Commercial,Red Meat
Apr-1995,1995,4,"1,000 Head",Mature Sheep,20.5,Commercial,Red Meat
Mar-1995,1995,3,"1,000 Head",Mature Sheep,24.4,Commercial,Red Meat
Feb-1995,1995,2,"1,000 Head",Mature Sheep,19.5,Commercial,Red Meat
Jan-1995,1995,1,"1,000 Head",Mature Sheep,22.2,Commercial,Red Meat
Dec-1994,1994,12,"1,000 Head",Mature Sheep,27.8,Commercial,Red Meat
Nov-1994,1994,11,"1,000 Head",Mature Sheep,26.1,Commercial,Red Meat
Oct-1994,1994,10,"1,000 Head",Mature Sheep,26.6,Commercial,Red Meat
Sep-1994,1994,9,"1,000 Head",Mature Sheep,27.6,Commercial,Red Meat
Aug-1994,1994,8,"1,000 Head",Mature Sheep,28.3,Commercial,Red Meat
Jul-1994,1994,7,"1,000 Head",Mature Sheep,23.6,Commercial,Red Meat
Jun-1994,1994,6,"1,000 Head",Mature Sheep,27,Commercial,Red Meat
May-1994,1994,5,"1,000 Head",Mature Sheep,28.7,Commercial,Red Meat
Apr-1994,1994,4,"1,000 Head",Mature Sheep,24.3,Commercial,Red Meat
Mar-1994,1994,3,"1,000 Head",Mature Sheep,24.6,Commercial,Red Meat
Feb-1994,1994,2,"1,000 Head",Mature Sheep,18.8,Commercial,Red Meat
Jan-1994,1994,1,"1,000 Head",Mature Sheep,20.3,Commercial,Red Meat
Dec-1993,1993,12,"1,000 Head",Mature Sheep,28.4,Commercial,Red Meat
Nov-1993,1993,11,"1,000 Head",Mature Sheep,27.9,Commercial,Red Meat
Oct-1993,1993,10,"1,000 Head",Mature Sheep,27.5,Commercial,Red Meat
Sep-1993,1993,9,"1,000 Head",Mature Sheep,29.1,Commercial,Red Meat
Aug-1993,1993,8,"1,000 Head",Mature Sheep,28,Commercial,Red Meat
Jul-1993,1993,7,"1,000 Head",Mature Sheep,24.1,Commercial,Red Meat
Jun-1993,1993,6,"1,000 Head",Mature Sheep,27.2,Commercial,Red Meat
May-1993,1993,5,"1,000 Head",Mature Sheep,25.1,Commercial,Red Meat
Apr-1993,1993,4,"1,000 Head",Mature Sheep,25.8,Commercial,Red Meat
Mar-1993,1993,3,"1,000 Head",Mature Sheep,21,Commercial,Red Meat
Feb-1993,1993,2,"1,000 Head",Mature Sheep,19.4,Commercial,Red Meat
Jan-1993,1993,1,"1,000 Head",Mature Sheep,20.5,Commercial,Red Meat
Dec-1992,1992,12,"1,000 Head",Mature Sheep,23.9,Commercial,Red Meat
Nov-1992,1992,11,"1,000 Head",Mature Sheep,25,Commercial,Red Meat
Oct-1992,1992,10,"1,000 Head",Mature Sheep,29.1,Commercial,Red Meat
Sep-1992,1992,9,"1,000 Head",Mature Sheep,29.2,Commercial,Red Meat
Aug-1992,1992,8,"1,000 Head",Mature Sheep,25.1,Commercial,Red Meat
Jul-1992,1992,7,"1,000 Head",Mature Sheep,28.1,Commercial,Red Meat
Jun-1992,1992,6,"1,000 Head",Mature Sheep,30.2,Commercial,Red Meat
May-1992,1992,5,"1,000 Head",Mature Sheep,26,Commercial,Red Meat
Apr-1992,1992,4,"1,000 Head",Mature Sheep,30.3,Commercial,Red Meat
Mar-1992,1992,3,"1,000 Head",Mature Sheep,25.8,Commercial,Red Meat
Feb-1992,1992,2,"1,000 Head",Mature Sheep,21.7,Commercial,Red Meat
Jan-1992,1992,1,"1,000 Head",Mature Sheep,24.8,Commercial,Red Meat
Dec-1991,1991,12,"1,000 Head",Mature Sheep,29.1,Commercial,Red Meat
Nov-1991,1991,11,"1,000 Head",Mature Sheep,31.2,Commercial,Red Meat
Oct-1991,1991,10,"1,000 Head",Mature Sheep,36.5,Commercial,Red Meat
Sep-1991,1991,9,"1,000 Head",Mature Sheep,33.5,Commercial,Red Meat
Aug-1991,1991,8,"1,000 Head",Mature Sheep,29.3,Commercial,Red Meat
Jul-1991,1991,7,"1,000 Head",Mature Sheep,30.3,Commercial,Red Meat
Jun-1991,1991,6,"1,000 Head",Mature Sheep,28.3,Commercial,Red Meat
May-1991,1991,5,"1,000 Head",Mature Sheep,30.2,Commercial,Red Meat
Apr-1991,1991,4,"1,000 Head",Mature Sheep,28.3,Commercial,Red Meat
Mar-1991,1991,3,"1,000 Head",Mature Sheep,23.8,Commercial,Red Meat
Feb-1991,1991,2,"1,000 Head",Mature Sheep,21.6,Commercial,Red Meat
Jan-1991,1991,1,"1,000 Head",Mature Sheep,22.6,Commercial,Red Meat
Dec-1990,1990,12,"1,000 Head",Mature Sheep,26.9,Commercial,Red Meat
Nov-1990,1990,11,"1,000 Head",Mature Sheep,26.9,Commercial,Red Meat
Oct-1990,1990,10,"1,000 Head",Mature Sheep,31.1,Commercial,Red Meat
Sep-1990,1990,9,"1,000 Head",Mature Sheep,28.1,Commercial,Red Meat
Aug-1990,1990,8,"1,000 Head",Mature Sheep,31.3,Commercial,Red Meat
Jul-1990,1990,7,"1,000 Head",Mature Sheep,30.2,Commercial,Red Meat
Jun-1990,1990,6,"1,000 Head",Mature Sheep,30,Commercial,Red Meat
May-1990,1990,5,"1,000 Head",Mature Sheep,32.9,Commercial,Red Meat
Apr-1990,1990,4,"1,000 Head",Mature Sheep,28.2,Commercial,Red Meat
Mar-1990,1990,3,"1,000 Head",Mature Sheep,23.6,Commercial,Red Meat
Feb-1990,1990,2,"1,000 Head",Mature Sheep,20.5,Commercial,Red Meat
Jan-1990,1990,1,"1,000 Head",Mature Sheep,23.5,Commercial,Red Meat
Dec-1989,1989,12,"1,000 Head",Mature Sheep,21.5,Commercial,Red Meat
Nov-1989,1989,11,"1,000 Head",Mature Sheep,26.8,Commercial,Red Meat
Oct-1989,1989,10,"1,000 Head",Mature Sheep,34.1,Commercial,Red Meat
Sep-1989,1989,9,"1,000 Head",Mature Sheep,31.1,Commercial,Red Meat
Aug-1989,1989,8,"1,000 Head",Mature Sheep,38.5,Commercial,Red Meat
Jul-1989,1989,7,"1,000 Head",Mature Sheep,31.2,Commercial,Red Meat
Jun-1989,1989,6,"1,000 Head",Mature Sheep,32.1,Commercial,Red Meat
May-1989,1989,5,"1,000 Head",Mature Sheep,37.1,Commercial,Red Meat
Apr-1989,1989,4,"1,000 Head",Mature Sheep,27.1,Commercial,Red Meat
Mar-1989,1989,3,"1,000 Head",Mature Sheep,26.7,Commercial,Red Meat
Feb-1989,1989,2,"1,000 Head",Mature Sheep,19.4,Commercial,Red Meat
Jan-1989,1989,1,"1,000 Head",Mature Sheep,19.4,Commercial,Red Meat
Dec-1988,1988,12,"1,000 Head",Mature Sheep,21.6,Commercial,Red Meat
Nov-1988,1988,11,"1,000 Head",Mature Sheep,26.9,Commercial,Red Meat
Oct-1988,1988,10,"1,000 Head",Mature Sheep,30,Commercial,Red Meat
Sep-1988,1988,9,"1,000 Head",Mature Sheep,28,Commercial,Red Meat
Aug-1988,1988,8,"1,000 Head",Mature Sheep,27.1,Commercial,Red Meat
Jul-1988,1988,7,"1,000 Head",Mature Sheep,25.1,Commercial,Red Meat
Jun-1988,1988,6,"1,000 Head",Mature Sheep,28,Commercial,Red Meat
May-1988,1988,5,"1,000 Head",Mature Sheep,27.8,Commercial,Red Meat
Apr-1988,1988,4,"1,000 Head",Mature Sheep,26,Commercial,Red Meat
Mar-1988,1988,3,"1,000 Head",Mature Sheep,23.5,Commercial,Red Meat
Feb-1988,1988,2,"1,000 Head",Mature Sheep,20.4,Commercial,Red Meat
Jan-1988,1988,1,"1,000 Head",Mature Sheep,18.5,Commercial,Red Meat
Dec-1987,1987,12,"1,000 Head",Mature Sheep,22.6,Commercial,Red Meat
Nov-1987,1987,11,"1,000 Head",Mature Sheep,21.7,Commercial,Red Meat
Oct-1987,1987,10,"1,000 Head",Mature Sheep,25.8,Commercial,Red Meat
Sep-1987,1987,9,"1,000 Head",Mature Sheep,24.8,Commercial,Red Meat
Aug-1987,1987,8,"1,000 Head",Mature Sheep,22.9,Commercial,Red Meat
Jul-1987,1987,7,"1,000 Head",Mature Sheep,25.9,Commercial,Red Meat
Jun-1987,1987,6,"1,000 Head",Mature Sheep,26.8,Commercial,Red Meat
May-1987,1987,5,"1,000 Head",Mature Sheep,25.7,Commercial,Red Meat
Apr-1987,1987,4,"1,000 Head",Mature Sheep,26,Commercial,Red Meat
Mar-1987,1987,3,"1,000 Head",Mature Sheep,21.5,Commercial,Red Meat
Feb-1987,1987,2,"1,000 Head",Mature Sheep,18.4,Commercial,Red Meat
Jan-1987,1987,1,"1,000 Head",Mature Sheep,17.4,Commercial,Red Meat
Dec-1986,1986,12,"1,000 Head",Mature Sheep,22.6,Commercial,Red Meat
Nov-1986,1986,11,"1,000 Head",Mature Sheep,20.6,Commercial,Red Meat
Oct-1986,1986,10,"1,000 Head",Mature Sheep,28.9,Commercial,Red Meat
Sep-1986,1986,9,"1,000 Head",Mature Sheep,26.8,Commercial,Red Meat
Aug-1986,1986,8,"1,000 Head",Mature Sheep,26,Commercial,Red Meat
Jul-1986,1986,7,"1,000 Head",Mature Sheep,27,Commercial,Red Meat
Jun-1986,1986,6,"1,000 Head",Mature Sheep,27.9,Commercial,Red Meat
May-1986,1986,5,"1,000 Head",Mature Sheep,35.2,Commercial,Red Meat
Apr-1986,1986,4,"1,000 Head",Mature Sheep,34.1,Commercial,Red Meat
Mar-1986,1986,3,"1,000 Head",Mature Sheep,24.7,Commercial,Red Meat
Feb-1986,1986,2,"1,000 Head",Mature Sheep,21.5,Commercial,Red Meat
Jan-1986,1986,1,"1,000 Head",Mature Sheep,25.5,Commercial,Red Meat
Dec-1985,1985,12,"1,000 Head",Mature Sheep,25.7,Commercial,Red Meat
Nov-1985,1985,11,"1,000 Head",Mature Sheep,25.8,Commercial,Red Meat
Oct-1985,1985,10,"1,000 Head",Mature Sheep,40.2,Commercial,Red Meat
Sep-1985,1985,9,"1,000 Head",Mature Sheep,33.1,Commercial,Red Meat
Aug-1985,1985,8,"1,000 Head",Mature Sheep,40.6,Commercial,Red Meat
Jul-1985,1985,7,"1,000 Head",Mature Sheep,40.4,Commercial,Red Meat
Jun-1985,1985,6,"1,000 Head",Mature Sheep,35.2,Commercial,Red Meat
May-1985,1985,5,"1,000 Head",Mature Sheep,44.3,Commercial,Red Meat
Apr-1985,1985,4,"1,000 Head",Mature Sheep,38.5,Commercial,Red Meat
Mar-1985,1985,3,"1,000 Head",Mature Sheep,33.8,Commercial,Red Meat
Feb-1985,1985,2,"1,000 Head",Mature Sheep,27.6,Commercial,Red Meat
Jan-1985,1985,1,"1,000 Head",Mature Sheep,27.6,Commercial,Red Meat
Dec-1984,1984,12,"1,000 Head",Mature Sheep,28.9,Commercial,Red Meat
Nov-1984,1984,11,"1,000 Head",Mature Sheep,36.1,Commercial,Red Meat
Oct-1984,1984,10,"1,000 Head",Mature Sheep,53.8,Commercial,Red Meat
Sep-1984,1984,9,"1,000 Head",Mature Sheep,45.7,Commercial,Red Meat
Aug-1984,1984,8,"1,000 Head",Mature Sheep,54.1,Commercial,Red Meat
Jul-1984,1984,7,"1,000 Head",Mature Sheep,46.6,Commercial,Red Meat
Jun-1984,1984,6,"1,000 Head",Mature Sheep,53.7,Commercial,Red Meat
May-1984,1984,5,"1,000 Head",Mature Sheep,62.7,Commercial,Red Meat
Apr-1984,1984,4,"1,000 Head",Mature Sheep,45.8,Commercial,Red Meat
Mar-1984,1984,3,"1,000 Head",Mature Sheep,37.9,Commercial,Red Meat
Feb-1984,1984,2,"1,000 Head",Mature Sheep,30.7,Commercial,Red Meat
Jan-1984,1984,1,"1,000 Head",Mature Sheep,35.9,Commercial,Red Meat
Dec-1983,1983,12,"1,000 Head",Mature Sheep,37,Commercial,Red Meat
Nov-1983,1983,11,"1,000 Head",Mature Sheep,40.4,Commercial,Red Meat
Oct-1983,1983,10,"1,000 Head",Mature Sheep,47.6,Commercial,Red Meat
Sep-1983,1983,9,"1,000 Head",Mature Sheep,56,Commercial,Red Meat
Aug-1983,1983,8,"1,000 Head",Mature Sheep,46.8,Commercial,Red Meat
Jul-1983,1983,7,"1,000 Head",Mature Sheep,39.3,Commercial,Red Meat
Jun-1983,1983,6,"1,000 Head",Mature Sheep,47.6,Commercial,Red Meat
May-1983,1983,5,"1,000 Head",Mature Sheep,47.7,Commercial,Red Meat
Apr-1983,1983,4,"1,000 Head",Mature Sheep,39.1,Commercial,Red Meat
Mar-1983,1983,3,"1,000 Head",Mature Sheep,33.9,Commercial,Red Meat
Feb-1983,1983,2,"1,000 Head",Mature Sheep,28.7,Commercial,Red Meat
Jan-1983,1983,1,"1,000 Head",Mature Sheep,28.7,Commercial,Red Meat
Dec-1982,1982,12,"1,000 Head",Mature Sheep,126.6,Commercial,Red Meat
Dec-2023,2023,12,"1,000 Head",Cattle,"2,548.70",Federally Inspected,Red Meat
Nov-2023,2023,11,"1,000 Head",Cattle,"2,681.30",Federally Inspected,Red Meat
Oct-2023,2023,10,"1,000 Head",Cattle,"2,767.70",Federally Inspected,Red Meat
Sep-2023,2023,9,"1,000 Head",Cattle,"2,559.80",Federally Inspected,Red Meat
Aug-2023,2023,8,"1,000 Head",Cattle,"2,840.80",Federally Inspected,Red Meat
Jul-2023,2023,7,"1,000 Head",Cattle,"2,553.60",Federally Inspected,Red Meat
Jun-2023,2023,6,"1,000 Head",Cattle,"2,844.20",Federally Inspected,Red Meat
May-2023,2023,5,"1,000 Head",Cattle,"2,786.60",Federally Inspected,Red Meat
Apr-2023,2023,4,"1,000 Head",Cattle,"2,493.20",Federally Inspected,Red Meat
Mar-2023,2023,3,"1,000 Head",Cattle,"2,883.60",Federally Inspected,Red Meat
Feb-2023,2023,2,"1,000 Head",Cattle,"2,500.40",Federally Inspected,Red Meat
Jan-2023,2023,1,"1,000 Head",Cattle,"2,772.60",Federally Inspected,Red Meat
Dec-2022,2022,12,"1,000 Head",Cattle,"2,638.10",Federally Inspected,Red Meat
Nov-2022,2022,11,"1,000 Head",Cattle,"2,854.80",Federally Inspected,Red Meat
Oct-2022,2022,10,"1,000 Head",Cattle,"2,842.40",Federally Inspected,Red Meat
Sep-2022,2022,9,"1,000 Head",Cattle,"2,839.60",Federally Inspected,Red Meat
Aug-2022,2022,8,"1,000 Head",Cattle,"3,018.90",Federally Inspected,Red Meat
Jul-2022,2022,7,"1,000 Head",Cattle,"2,731.20",Federally Inspected,Red Meat
Jun-2022,2022,6,"1,000 Head",Cattle,"2,984.80",Federally Inspected,Red Meat
May-2022,2022,5,"1,000 Head",Cattle,"2,759.70",Federally Inspected,Red Meat
Apr-2022,2022,4,"1,000 Head",Cattle,"2,759.00",Federally Inspected,Red Meat
Mar-2022,2022,3,"1,000 Head",Cattle,"2,955.10",Federally Inspected,Red Meat
Feb-2022,2022,2,"1,000 Head",Cattle,"2,634.20",Federally Inspected,Red Meat
Jan-2022,2022,1,"1,000 Head",Cattle,"2,648.70",Federally Inspected,Red Meat
Dec-2021,2021,12,"1,000 Head",Cattle,"2,772.20",Federally Inspected,Red Meat
Nov-2021,2021,11,"1,000 Head",Cattle,"2,805.40",Federally Inspected,Red Meat
Oct-2021,2021,10,"1,000 Head",Cattle,"2,794.40",Federally Inspected,Red Meat
Sep-2021,2021,9,"1,000 Head",Cattle,"2,732.10",Federally Inspected,Red Meat
Aug-2021,2021,8,"1,000 Head",Cattle,"2,834.30",Federally Inspected,Red Meat
Jul-2021,2021,7,"1,000 Head",Cattle,"2,800.60",Federally Inspected,Red Meat
Jun-2021,2021,6,"1,000 Head",Cattle,"2,896.80",Federally Inspected,Red Meat
May-2021,2021,5,"1,000 Head",Cattle,"2,645.10",Federally Inspected,Red Meat
Apr-2021,2021,4,"1,000 Head",Cattle,"2,793.70",Federally Inspected,Red Meat
Mar-2021,2021,3,"1,000 Head",Cattle,"2,946.50",Federally Inspected,Red Meat
Feb-2021,2021,2,"1,000 Head",Cattle,"2,472.60",Federally Inspected,Red Meat
Jan-2021,2021,1,"1,000 Head",Cattle,"2,690.80",Federally Inspected,Red Meat
Dec-2020,2020,12,"1,000 Head",Cattle,"2,733.90",Federally Inspected,Red Meat
Nov-2020,2020,11,"1,000 Head",Cattle,"2,657.10",Federally Inspected,Red Meat
Oct-2020,2020,10,"1,000 Head",Cattle,"2,888.70",Federally Inspected,Red Meat
Sep-2020,2020,9,"1,000 Head",Cattle,"2,755.70",Federally Inspected,Red Meat
Aug-2020,2020,8,"1,000 Head",Cattle,"2,750.90",Federally Inspected,Red Meat
Jul-2020,2020,7,"1,000 Head",Cattle,"2,865.60",Federally Inspected,Red Meat
Jun-2020,2020,6,"1,000 Head",Cattle,"2,820.20",Federally Inspected,Red Meat
May-2020,2020,5,"1,000 Head",Cattle,"2,222.50",Federally Inspected,Red Meat
Apr-2020,2020,4,"1,000 Head",Cattle,"2,189.10",Federally Inspected,Red Meat
Mar-2020,2020,3,"1,000 Head",Cattle,"2,874.60",Federally Inspected,Red Meat
Feb-2020,2020,2,"1,000 Head",Cattle,"2,539.10",Federally Inspected,Red Meat
Jan-2020,2020,1,"1,000 Head",Cattle,"2,854.20",Federally Inspected,Red Meat
Dec-2019,2019,12,"1,000 Head",Cattle,"2,712.60",Federally Inspected,Red Meat
Nov-2019,2019,11,"1,000 Head",Cattle,"2,737.20",Federally Inspected,Red Meat
Oct-2019,2019,10,"1,000 Head",Cattle,"2,926.00",Federally Inspected,Red Meat
Sep-2019,2019,9,"1,000 Head",Cattle,"2,634.90",Federally Inspected,Red Meat
Aug-2019,2019,8,"1,000 Head",Cattle,"2,887.20",Federally Inspected,Red Meat
Jul-2019,2019,7,"1,000 Head",Cattle,"2,902.60",Federally Inspected,Red Meat
Jun-2019,2019,6,"1,000 Head",Cattle,"2,768.80",Federally Inspected,Red Meat
May-2019,2019,5,"1,000 Head",Cattle,"2,899.90",Federally Inspected,Red Meat
Apr-2019,2019,4,"1,000 Head",Cattle,"2,788.80",Federally Inspected,Red Meat
Mar-2019,2019,3,"1,000 Head",Cattle,"2,609.40",Federally Inspected,Red Meat
Feb-2019,2019,2,"1,000 Head",Cattle,"2,416.00",Federally Inspected,Red Meat
Jan-2019,2019,1,"1,000 Head",Cattle,"2,786.00",Federally Inspected,Red Meat
Dec-2018,2018,12,"1,000 Head",Cattle,"2,544.00",Federally Inspected,Red Meat
Nov-2018,2018,11,"1,000 Head",Cattle,"2,762.10",Federally Inspected,Red Meat
Oct-2018,2018,10,"1,000 Head",Cattle,"2,908.40",Federally Inspected,Red Meat
Sep-2018,2018,9,"1,000 Head",Cattle,"2,576.50",Federally Inspected,Red Meat
Aug-2018,2018,8,"1,000 Head",Cattle,"2,937.30",Federally Inspected,Red Meat
