Date,Year,Month,Unit,Animal,Weight,Type_Of_Meat
Apr-2023,2023,4,Million Pounds,Other Chicken,6.21,Poultry
Mar-2023,2023,3,Million Pounds,Other Chicken,6.04,Poultry
Feb-2023,2023,2,Million Pounds,Other Chicken,5.88,Poultry
Jan-2023,2023,1,Million Pounds,Other Chicken,5.23,Poultry
Dec-2022,2022,12,Million Pounds,Other Chicken,4.14,Poultry
Nov-2022,2022,11,Million Pounds,Other Chicken,4.38,Poultry
Oct-2022,2022,10,Million Pounds,Other Chicken,4.1,Poultry
Sep-2022,2022,9,Million Pounds,Other Chicken,5.33,Poultry
Aug-2022,2022,8,Million Pounds,Other Chicken,5.43,Poultry
Jul-2022,2022,7,Million Pounds,Other Chicken,4.66,Poultry
Jun-2022,2022,6,Million Pounds,Other Chicken,4.54,Poultry
May-2022,2022,5,Million Pounds,Other Chicken,4.35,Poultry
Apr-2022,2022,4,Million Pounds,Other Chicken,4.59,Poultry
Mar-2022,2022,3,Million Pounds,Other Chicken,4.26,Poultry
Feb-2022,2022,2,Million Pounds,Other Chicken,3.55,Poultry
Jan-2022,2022,1,Million Pounds,Other Chicken,3.3,Poultry
Dec-2021,2021,12,Million Pounds,Other Chicken,3.83,Poultry
Nov-2021,2021,11,Million Pounds,Other Chicken,4.97,Poultry
Oct-2021,2021,10,Million Pounds,Other Chicken,7.78,Poultry
Sep-2021,2021,9,Million Pounds,Other Chicken,6.88,Poultry
Aug-2021,2021,8,Million Pounds,Other Chicken,6.72,Poultry
Jul-2021,2021,7,Million Pounds,Other Chicken,5.03,Poultry
Jun-2021,2021,6,Million Pounds,Other Chicken,5.23,Poultry
May-2021,2021,5,Million Pounds,Other Chicken,5.21,Poultry
Apr-2021,2021,4,Million Pounds,Other Chicken,5.67,Poultry
Mar-2021,2021,3,Million Pounds,Other Chicken,5.75,Poultry
Feb-2021,2021,2,Million Pounds,Other Chicken,5.66,Poultry
Jan-2021,2021,1,Million Pounds,Other Chicken,4.35,Poultry
Dec-2020,2020,12,Million Pounds,Other Chicken,4.47,Poultry
Nov-2020,2020,11,Million Pounds,Other Chicken,6.93,Poultry
Oct-2020,2020,10,Million Pounds,Other Chicken,8.88,Poultry
Sep-2020,2020,9,Million Pounds,Other Chicken,8.19,Poultry
Aug-2020,2020,8,Million Pounds,Other Chicken,7.46,Poultry
Jul-2020,2020,7,Million Pounds,Other Chicken,4.94,Poultry
Jun-2020,2020,6,Million Pounds,Other Chicken,4.76,Poultry
May-2020,2020,5,Million Pounds,Other Chicken,6.37,Poultry
Apr-2020,2020,4,Million Pounds,Other Chicken,6.16,Poultry
Mar-2020,2020,3,Million Pounds,Other Chicken,6.78,Poultry
Feb-2020,2020,2,Million Pounds,Other Chicken,5.98,Poultry
Jan-2020,2020,1,Million Pounds,Other Chicken,5.43,Poultry
Dec-2019,2019,12,Million Pounds,Other Chicken,4.07,Poultry
Nov-2019,2019,11,Million Pounds,Other Chicken,5.27,Poultry
Oct-2019,2019,10,Million Pounds,Other Chicken,7.82,Poultry
Sep-2019,2019,9,Million Pounds,Other Chicken,8.7,Poultry
Aug-2019,2019,8,Million Pounds,Other Chicken,8.74,Poultry
Jul-2019,2019,7,Million Pounds,Other Chicken,7.25,Poultry
Jun-2019,2019,6,Million Pounds,Other Chicken,6.21,Poultry
May-2019,2019,5,Million Pounds,Other Chicken,5.84,Poultry
Apr-2019,2019,4,Million Pounds,Other Chicken,6.99,Poultry
Mar-2019,2019,3,Million Pounds,Other Chicken,7.14,Poultry
Feb-2019,2019,2,Million Pounds,Other Chicken,6.66,Poultry
Jan-2019,2019,1,Million Pounds,Other Chicken,5.62,Poultry
Dec-2018,2018,12,Million Pounds,Other Chicken,4.22,Poultry
Nov-2018,2018,11,Million Pounds,Other Chicken,4.55,Poultry
Oct-2018,2018,10,Million Pounds,Other Chicken,6.15,Poultry
Sep-2018,2018,9,Million Pounds,Other Chicken,5.27,Poultry
Aug-2018,2018,8,Million Pounds,Other Chicken,6.31,Poultry
Jul-2018,2018,7,Million Pounds,Other Chicken,3.91,Poultry
Jun-2018,2018,6,Million Pounds,Other Chicken,3.81,Poultry
May-2018,2018,5,Million Pounds,Other Chicken,3.92,Poultry
Apr-2018,2018,4,Million Pounds,Other Chicken,3.87,Poultry
Mar-2018,2018,3,Million Pounds,Other Chicken,4.31,Poultry
Feb-2018,2018,2,Million Pounds,Other Chicken,4.74,Poultry
Jan-2018,2018,1,Million Pounds,Other Chicken,4.61,Poultry
Dec-2017,2017,12,Million Pounds,Other Chicken,4.56,Poultry
Nov-2017,2017,11,Million Pounds,Other Chicken,6.07,Poultry
Oct-2017,2017,10,Million Pounds,Other Chicken,6.57,Poultry
Sep-2017,2017,9,Million Pounds,Other Chicken,8.54,Poultry
Aug-2017,2017,8,Million Pounds,Other Chicken,8.8,Poultry
Jul-2017,2017,7,Million Pounds,Other Chicken,7.85,Poultry
Jun-2017,2017,6,Million Pounds,Other Chicken,6.09,Poultry
May-2017,2017,5,Million Pounds,Other Chicken,4.63,Poultry
Apr-2017,2017,4,Million Pounds,Other Chicken,4.93,Poultry
Mar-2017,2017,3,Million Pounds,Other Chicken,6.49,Poultry
Feb-2017,2017,2,Million Pounds,Other Chicken,7.92,Poultry
Jan-2017,2017,1,Million Pounds,Other Chicken,8.24,Poultry
Dec-2016,2016,12,Million Pounds,Other Chicken,9.64,Poultry
Nov-2016,2016,11,Million Pounds,Other Chicken,9.02,Poultry
Oct-2016,2016,10,Million Pounds,Other Chicken,11.45,Poultry
Sep-2016,2016,9,Million Pounds,Other Chicken,10.65,Poultry
Aug-2016,2016,8,Million Pounds,Other Chicken,8.83,Poultry
Jul-2016,2016,7,Million Pounds,Other Chicken,8.65,Poultry
Jun-2016,2016,6,Million Pounds,Other Chicken,7.83,Poultry
May-2016,2016,5,Million Pounds,Other Chicken,6.37,Poultry
Apr-2016,2016,4,Million Pounds,Other Chicken,6.12,Poultry
Mar-2016,2016,3,Million Pounds,Other Chicken,6.86,Poultry
Feb-2016,2016,2,Million Pounds,Other Chicken,7.39,Poultry
Jan-2016,2016,1,Million Pounds,Other Chicken,7.66,Poultry
Dec-2015,2015,12,Million Pounds,Other Chicken,10.38,Poultry
Nov-2015,2015,11,Million Pounds,Other Chicken,15.03,Poultry
Oct-2015,2015,10,Million Pounds,Other Chicken,10.58,Poultry
Sep-2015,2015,9,Million Pounds,Other Chicken,10.1,Poultry
Aug-2015,2015,8,Million Pounds,Other Chicken,7.32,Poultry
Jul-2015,2015,7,Million Pounds,Other Chicken,5.5,Poultry
Jun-2015,2015,6,Million Pounds,Other Chicken,4.95,Poultry
May-2015,2015,5,Million Pounds,Other Chicken,3.78,Poultry
Apr-2015,2015,4,Million Pounds,Other Chicken,1.89,Poultry
Mar-2015,2015,3,Million Pounds,Other Chicken,2.67,Poultry
Feb-2015,2015,2,Million Pounds,Other Chicken,3.89,Poultry
Jan-2015,2015,1,Million Pounds,Other Chicken,3.03,Poultry
Dec-2014,2014,12,Million Pounds,Other Chicken,2.26,Poultry
Nov-2014,2014,11,Million Pounds,Other Chicken,4.79,Poultry
Oct-2014,2014,10,Million Pounds,Other Chicken,6.93,Poultry
Sep-2014,2014,9,Million Pounds,Other Chicken,6.95,Poultry
Aug-2014,2014,8,Million Pounds,Other Chicken,5.54,Poultry
Jul-2014,2014,7,Million Pounds,Other Chicken,4.54,Poultry
Jun-2014,2014,6,Million Pounds,Other Chicken,4.85,Poultry
May-2014,2014,5,Million Pounds,Other Chicken,5.47,Poultry
Apr-2014,2014,4,Million Pounds,Other Chicken,5.1,Poultry
Mar-2014,2014,3,Million Pounds,Other Chicken,7.49,Poultry
Feb-2014,2014,2,Million Pounds,Other Chicken,7.08,Poultry
Jan-2014,2014,1,Million Pounds,Other Chicken,5.96,Poultry
Dec-2013,2013,12,Million Pounds,Other Chicken,4.87,Poultry
Nov-2013,2013,11,Million Pounds,Other Chicken,5.41,Poultry
Oct-2013,2013,10,Million Pounds,Other Chicken,3.16,Poultry
Sep-2013,2013,9,Million Pounds,Other Chicken,4.59,Poultry
Aug-2013,2013,8,Million Pounds,Other Chicken,4.34,Poultry
Jul-2013,2013,7,Million Pounds,Other Chicken,5.23,Poultry
Jun-2013,2013,6,Million Pounds,Other Chicken,5.04,Poultry
May-2013,2013,5,Million Pounds,Other Chicken,4.16,Poultry
Apr-2013,2013,4,Million Pounds,Other Chicken,1.53,Poultry
Mar-2013,2013,3,Million Pounds,Other Chicken,1.51,Poultry
Feb-2013,2013,2,Million Pounds,Other Chicken,3.47,Poultry
Jan-2013,2013,1,Million Pounds,Other Chicken,1.11,Poultry
Dec-2012,2012,12,Million Pounds,Other Chicken,1.21,Poultry
Nov-2012,2012,11,Million Pounds,Other Chicken,1.75,Poultry
Oct-2012,2012,10,Million Pounds,Other Chicken,3.07,Poultry
Sep-2012,2012,9,Million Pounds,Other Chicken,3.4,Poultry
Aug-2012,2012,8,Million Pounds,Other Chicken,4.3,Poultry
Jul-2012,2012,7,Million Pounds,Other Chicken,3.77,Poultry
Jun-2012,2012,6,Million Pounds,Other Chicken,2.89,Poultry
May-2012,2012,5,Million Pounds,Other Chicken,2.46,Poultry
Apr-2012,2012,4,Million Pounds,Other Chicken,1.79,Poultry
Mar-2012,2012,3,Million Pounds,Other Chicken,4.05,Poultry
Feb-2012,2012,2,Million Pounds,Other Chicken,2.53,Poultry
Jan-2012,2012,1,Million Pounds,Other Chicken,1.59,Poultry
Dec-2011,2011,12,Million Pounds,Other Chicken,1.23,Poultry
Nov-2011,2011,11,Million Pounds,Other Chicken,3.58,Poultry
Oct-2011,2011,10,Million Pounds,Other Chicken,7.86,Poultry
Sep-2011,2011,9,Million Pounds,Other Chicken,6.8,Poultry
Aug-2011,2011,8,Million Pounds,Other Chicken,5.5,Poultry
Jul-2011,2011,7,Million Pounds,Other Chicken,3.65,Poultry
Jun-2011,2011,6,Million Pounds,Other Chicken,3.84,Poultry
May-2011,2011,5,Million Pounds,Other Chicken,3.82,Poultry
Apr-2011,2011,4,Million Pounds,Other Chicken,3.98,Poultry
Mar-2011,2011,3,Million Pounds,Other Chicken,5.25,Poultry
Feb-2011,2011,2,Million Pounds,Other Chicken,3.95,Poultry
Jan-2011,2011,1,Million Pounds,Other Chicken,4.15,Poultry
Dec-2010,2010,12,Million Pounds,Other Chicken,2.13,Poultry
Nov-2010,2010,11,Million Pounds,Other Chicken,2.01,Poultry
Oct-2010,2010,10,Million Pounds,Other Chicken,2.47,Poultry
Sep-2010,2010,9,Million Pounds,Other Chicken,3.83,Poultry
Aug-2010,2010,8,Million Pounds,Other Chicken,2.18,Poultry
Jul-2010,2010,7,Million Pounds,Other Chicken,2.99,Poultry
Jun-2010,2010,6,Million Pounds,Other Chicken,2.61,Poultry
May-2010,2010,5,Million Pounds,Other Chicken,1.69,Poultry
Apr-2010,2010,4,Million Pounds,Other Chicken,1.61,Poultry
Mar-2010,2010,3,Million Pounds,Other Chicken,2.86,Poultry
Feb-2010,2010,2,Million Pounds,Other Chicken,2.82,Poultry
Jan-2010,2010,1,Million Pounds,Other Chicken,2.22,Poultry
Dec-2009,2009,12,Million Pounds,Other Chicken,2.82,Poultry
Nov-2009,2009,11,Million Pounds,Other Chicken,4.31,Poultry
Oct-2009,2009,10,Million Pounds,Other Chicken,4.98,Poultry
Sep-2009,2009,9,Million Pounds,Other Chicken,5.17,Poultry
Aug-2009,2009,8,Million Pounds,Other Chicken,5.05,Poultry
Jul-2009,2009,7,Million Pounds,Other Chicken,4.98,Poultry
Jun-2009,2009,6,Million Pounds,Other Chicken,4.34,Poultry
May-2009,2009,5,Million Pounds,Other Chicken,4.22,Poultry
Apr-2009,2009,4,Million Pounds,Other Chicken,3.88,Poultry
Mar-2009,2009,3,Million Pounds,Other Chicken,5.13,Poultry
Feb-2009,2009,2,Million Pounds,Other Chicken,4.08,Poultry
Jan-2009,2009,1,Million Pounds,Other Chicken,3.19,Poultry
Dec-2008,2008,12,Million Pounds,Other Chicken,4.74,Poultry
Nov-2008,2008,11,Million Pounds,Other Chicken,5.69,Poultry
Oct-2008,2008,10,Million Pounds,Other Chicken,6.96,Poultry
Sep-2008,2008,9,Million Pounds,Other Chicken,6.49,Poultry
Aug-2008,2008,8,Million Pounds,Other Chicken,5.43,Poultry
Jul-2008,2008,7,Million Pounds,Other Chicken,4.81,Poultry
Jun-2008,2008,6,Million Pounds,Other Chicken,2.96,Poultry
May-2008,2008,5,Million Pounds,Other Chicken,2.63,Poultry
Apr-2008,2008,4,Million Pounds,Other Chicken,1.77,Poultry
Mar-2008,2008,3,Million Pounds,Other Chicken,1.97,Poultry
Feb-2008,2008,2,Million Pounds,Other Chicken,1.57,Poultry
Jan-2008,2008,1,Million Pounds,Other Chicken,2.25,Poultry
Dec-2007,2007,12,Million Pounds,Other Chicken,3.39,Poultry
Nov-2007,2007,11,Million Pounds,Other Chicken,5.45,Poultry
Oct-2007,2007,10,Million Pounds,Other Chicken,6.88,Poultry
Sep-2007,2007,9,Million Pounds,Other Chicken,7.9,Poultry
Aug-2007,2007,8,Million Pounds,Other Chicken,7.3,Poultry
Jul-2007,2007,7,Million Pounds,Other Chicken,7.54,Poultry
Jun-2007,2007,6,Million Pounds,Other Chicken,6.99,Poultry
May-2007,2007,5,Million Pounds,Other Chicken,6.05,Poultry
Apr-2007,2007,4,Million Pounds,Other Chicken,6.25,Poultry
Mar-2007,2007,3,Million Pounds,Other Chicken,6.19,Poultry
Feb-2007,2007,2,Million Pounds,Other Chicken,5.5,Poultry
Jan-2007,2007,1,Million Pounds,Other Chicken,5.29,Poultry
Dec-2006,2006,12,Million Pounds,Other Chicken,6.77,Poultry
Nov-2006,2006,11,Million Pounds,Other Chicken,10.26,Poultry
Oct-2006,2006,10,Million Pounds,Other Chicken,11.21,Poultry
Sep-2006,2006,9,Million Pounds,Other Chicken,12.7,Poultry
Aug-2006,2006,8,Million Pounds,Other Chicken,10.51,Poultry
Jul-2006,2006,7,Million Pounds,Other Chicken,7.88,Poultry
Jun-2006,2006,6,Million Pounds,Other Chicken,6.36,Poultry
May-2006,2006,5,Million Pounds,Other Chicken,6.97,Poultry
Apr-2006,2006,4,Million Pounds,Other Chicken,5.12,Poultry
Mar-2006,2006,3,Million Pounds,Other Chicken,1.74,Poultry
Feb-2006,2006,2,Million Pounds,Other Chicken,2.39,Poultry
Jan-2006,2006,1,Million Pounds,Other Chicken,2.15,Poultry
Dec-2005,2005,12,Million Pounds,Other Chicken,1.72,Poultry
Nov-2005,2005,11,Million Pounds,Other Chicken,2.18,Poultry
Oct-2005,2005,10,Million Pounds,Other Chicken,1.89,Poultry
Sep-2005,2005,9,Million Pounds,Other Chicken,1.67,Poultry
Aug-2005,2005,8,Million Pounds,Other Chicken,2.84,Poultry
Jul-2005,2005,7,Million Pounds,Other Chicken,3.31,Poultry
Jun-2005,2005,6,Million Pounds,Other Chicken,1.97,Poultry
May-2005,2005,5,Million Pounds,Other Chicken,2.07,Poultry
Apr-2005,2005,4,Million Pounds,Other Chicken,2.88,Poultry
Mar-2005,2005,3,Million Pounds,Other Chicken,2.11,Poultry
Feb-2005,2005,2,Million Pounds,Other Chicken,2.71,Poultry
Jan-2005,2005,1,Million Pounds,Other Chicken,2.92,Poultry
Dec-2004,2004,12,Million Pounds,Other Chicken,3.7,Poultry
Nov-2004,2004,11,Million Pounds,Other Chicken,3.86,Poultry
Oct-2004,2004,10,Million Pounds,Other Chicken,3.8,Poultry
Sep-2004,2004,9,Million Pounds,Other Chicken,2.86,Poultry
Aug-2004,2004,8,Million Pounds,Other Chicken,3.28,Poultry
Jul-2004,2004,7,Million Pounds,Other Chicken,4.6,Poultry
Jun-2004,2004,6,Million Pounds,Other Chicken,3.54,Poultry
May-2004,2004,5,Million Pounds,Other Chicken,4.39,Poultry
Apr-2004,2004,4,Million Pounds,Other Chicken,4.68,Poultry
Mar-2004,2004,3,Million Pounds,Other Chicken,4.11,Poultry
Feb-2004,2004,2,Million Pounds,Other Chicken,4.18,Poultry
Jan-2004,2004,1,Million Pounds,Other Chicken,3.2,Poultry
Dec-2003,2003,12,Million Pounds,Other Chicken,3.67,Poultry
Nov-2003,2003,11,Million Pounds,Other Chicken,4.39,Poultry
Oct-2003,2003,10,Million Pounds,Other Chicken,5.2,Poultry
Sep-2003,2003,9,Million Pounds,Other Chicken,5.73,Poultry
Aug-2003,2003,8,Million Pounds,Other Chicken,3.74,Poultry
Jul-2003,2003,7,Million Pounds,Other Chicken,3.51,Poultry
Jun-2003,2003,6,Million Pounds,Other Chicken,4.98,Poultry
May-2003,2003,5,Million Pounds,Other Chicken,4.76,Poultry
Apr-2003,2003,4,Million Pounds,Other Chicken,5.5,Poultry
Mar-2003,2003,3,Million Pounds,Other Chicken,4.47,Poultry
Feb-2003,2003,2,Million Pounds,Other Chicken,4.55,Poultry
Jan-2003,2003,1,Million Pounds,Other Chicken,5.42,Poultry
Dec-2002,2002,12,Million Pounds,Other Chicken,5.77,Poultry
Nov-2002,2002,11,Million Pounds,Other Chicken,6.07,Poultry
Oct-2002,2002,10,Million Pounds,Other Chicken,6.29,Poultry
Sep-2002,2002,9,Million Pounds,Other Chicken,6.25,Poultry
Aug-2002,2002,8,Million Pounds,Other Chicken,7.85,Poultry
Jul-2002,2002,7,Million Pounds,Other Chicken,7.08,Poultry
Jun-2002,2002,6,Million Pounds,Other Chicken,6.89,Poultry
May-2002,2002,5,Million Pounds,Other Chicken,4.26,Poultry
Apr-2002,2002,4,Million Pounds,Other Chicken,4.92,Poultry
Mar-2002,2002,3,Million Pounds,Other Chicken,4.08,Poultry
Feb-2002,2002,2,Million Pounds,Other Chicken,6.45,Poultry
Jan-2002,2002,1,Million Pounds,Other Chicken,7.94,Poultry
Dec-2001,2001,12,Million Pounds,Other Chicken,5.21,Poultry
Nov-2001,2001,11,Million Pounds,Other Chicken,5.97,Poultry
Oct-2001,2001,10,Million Pounds,Other Chicken,8.18,Poultry
Sep-2001,2001,9,Million Pounds,Other Chicken,8.95,Poultry
Aug-2001,2001,8,Million Pounds,Other Chicken,9.1,Poultry
Jul-2001,2001,7,Million Pounds,Other Chicken,8.9,Poultry
Jun-2001,2001,6,Million Pounds,Other Chicken,10.33,Poultry
May-2001,2001,5,Million Pounds,Other Chicken,7.34,Poultry
Apr-2001,2001,4,Million Pounds,Other Chicken,6.49,Poultry
Mar-2001,2001,3,Million Pounds,Other Chicken,6.74,Poultry
Feb-2001,2001,2,Million Pounds,Other Chicken,10.98,Poultry
Jan-2001,2001,1,Million Pounds,Other Chicken,8.99,Poultry
Dec-2000,2000,12,Million Pounds,Other Chicken,7.98,Poultry
Nov-2000,2000,11,Million Pounds,Other Chicken,8.61,Poultry
Oct-2000,2000,10,Million Pounds,Other Chicken,8.76,Poultry
Sep-2000,2000,9,Million Pounds,Other Chicken,8.83,Poultry
Aug-2000,2000,8,Million Pounds,Other Chicken,10.05,Poultry
Jul-2000,2000,7,Million Pounds,Other Chicken,10.15,Poultry
Jun-2000,2000,6,Million Pounds,Other Chicken,9.55,Poultry
May-2000,2000,5,Million Pounds,Other Chicken,8.76,Poultry
Apr-2000,2000,4,Million Pounds,Other Chicken,8.01,Poultry
Mar-2000,2000,3,Million Pounds,Other Chicken,9.19,Poultry
Feb-2000,2000,2,Million Pounds,Other Chicken,9.03,Poultry
Jan-2000,2000,1,Million Pounds,Other Chicken,7.76,Poultry
Dec-1999,1999,12,Million Pounds,Other Chicken,8.12,Poultry
Nov-1999,1999,11,Million Pounds,Other Chicken,9.4,Poultry
Oct-1999,1999,10,Million Pounds,Other Chicken,9.88,Poultry
Sep-1999,1999,9,Million Pounds,Other Chicken,11.04,Poultry
Aug-1999,1999,8,Million Pounds,Other Chicken,10.36,Poultry
Jul-1999,1999,7,Million Pounds,Other Chicken,10.82,Poultry
Jun-1999,1999,6,Million Pounds,Other Chicken,10.42,Poultry
May-1999,1999,5,Million Pounds,Other Chicken,10.48,Poultry
Apr-1999,1999,4,Million Pounds,Other Chicken,10.92,Poultry
Mar-1999,1999,3,Million Pounds,Other Chicken,8.76,Poultry
Feb-1999,1999,2,Million Pounds,Other Chicken,7.56,Poultry
Jan-1999,1999,1,Million Pounds,Other Chicken,6.26,Poultry
Dec-1998,1998,12,Million Pounds,Other Chicken,5.55,Poultry
Nov-1998,1998,11,Million Pounds,Other Chicken,5.85,Poultry
Oct-1998,1998,10,Million Pounds,Other Chicken,7.72,Poultry
Sep-1998,1998,9,Million Pounds,Other Chicken,8.82,Poultry
Aug-1998,1998,8,Million Pounds,Other Chicken,9.28,Poultry
Jul-1998,1998,7,Million Pounds,Other Chicken,9.18,Poultry
Jun-1998,1998,6,Million Pounds,Other Chicken,8.87,Poultry
May-1998,1998,5,Million Pounds,Other Chicken,5.01,Poultry
Apr-1998,1998,4,Million Pounds,Other Chicken,5.06,Poultry
Mar-1998,1998,3,Million Pounds,Other Chicken,5.15,Poultry
Feb-1998,1998,2,Million Pounds,Other Chicken,5.55,Poultry
Jan-1998,1998,1,Million Pounds,Other Chicken,7.41,Poultry
Dec-1997,1997,12,Million Pounds,Other Chicken,5.9,Poultry
Nov-1997,1997,11,Million Pounds,Other Chicken,8.05,Poultry
Oct-1997,1997,10,Million Pounds,Other Chicken,10.66,Poultry
Sep-1997,1997,9,Million Pounds,Other Chicken,7.9,Poultry
Aug-1997,1997,8,Million Pounds,Other Chicken,10.25,Poultry
Jul-1997,1997,7,Million Pounds,Other Chicken,8.32,Poultry
Jun-1997,1997,6,Million Pounds,Other Chicken,7.75,Poultry
May-1997,1997,5,Million Pounds,Other Chicken,8.41,Poultry
Apr-1997,1997,4,Million Pounds,Other Chicken,6.93,Poultry
Mar-1997,1997,3,Million Pounds,Other Chicken,5.88,Poultry
Feb-1997,1997,2,Million Pounds,Other Chicken,5.3,Poultry
Jan-1997,1997,1,Million Pounds,Other Chicken,5.71,Poultry
Dec-1996,1996,12,Million Pounds,Other Chicken,7.74,Poultry
Nov-1996,1996,11,Million Pounds,Other Chicken,10.4,Poultry
Oct-1996,1996,10,Million Pounds,Other Chicken,14.1,Poultry
Sep-1996,1996,9,Million Pounds,Other Chicken,15.77,Poultry
Aug-1996,1996,8,Million Pounds,Other Chicken,14.61,Poultry
Jul-1996,1996,7,Million Pounds,Other Chicken,13.93,Poultry
Jun-1996,1996,6,Million Pounds,Other Chicken,12.65,Poultry
May-1996,1996,5,Million Pounds,Other Chicken,14.29,Poultry
Apr-1996,1996,4,Million Pounds,Other Chicken,12.21,Poultry
Mar-1996,1996,3,Million Pounds,Other Chicken,11.07,Poultry
Feb-1996,1996,2,Million Pounds,Other Chicken,10.4,Poultry
Jan-1996,1996,1,Million Pounds,Other Chicken,7.25,Poultry
Dec-1995,1995,12,Million Pounds,Other Chicken,9.27,Poultry
Nov-1995,1995,11,Million Pounds,Other Chicken,12.46,Poultry
Oct-1995,1995,10,Million Pounds,Other Chicken,8.79,Poultry
Sep-1995,1995,9,Million Pounds,Other Chicken,9.82,Poultry
Aug-1995,1995,8,Million Pounds,Other Chicken,11.99,Poultry
Jul-1995,1995,7,Million Pounds,Other Chicken,9.63,Poultry
Jun-1995,1995,6,Million Pounds,Other Chicken,7.04,Poultry
May-1995,1995,5,Million Pounds,Other Chicken,6.11,Poultry
Apr-1995,1995,4,Million Pounds,Other Chicken,6.13,Poultry
Mar-1995,1995,3,Million Pounds,Other Chicken,7.06,Poultry
Feb-1995,1995,2,Million Pounds,Other Chicken,8.27,Poultry
Jan-1995,1995,1,Million Pounds,Other Chicken,13.67,Poultry
Dec-1994,1994,12,Million Pounds,Other Chicken,13.7,Poultry
Nov-1994,1994,11,Million Pounds,Other Chicken,14.81,Poultry
Oct-1994,1994,10,Million Pounds,Other Chicken,16.39,Poultry
Sep-1994,1994,9,Million Pounds,Other Chicken,14.42,Poultry
Aug-1994,1994,8,Million Pounds,Other Chicken,11.9,Poultry
Jul-1994,1994,7,Million Pounds,Other Chicken,9.64,Poultry
Jun-1994,1994,6,Million Pounds,Other Chicken,7.94,Poultry
May-1994,1994,5,Million Pounds,Other Chicken,6.61,Poultry
Apr-1994,1994,4,Million Pounds,Other Chicken,5.35,Poultry
Mar-1994,1994,3,Million Pounds,Other Chicken,5.28,Poultry
Feb-1994,1994,2,Million Pounds,Other Chicken,5.98,Poultry
Jan-1994,1994,1,Million Pounds,Other Chicken,7.68,Poultry
Dec-1993,1993,12,Million Pounds,Other Chicken,8.55,Poultry
Nov-1993,1993,11,Million Pounds,Other Chicken,12.88,Poultry
Oct-1993,1993,10,Million Pounds,Other Chicken,14.98,Poultry
Sep-1993,1993,9,Million Pounds,Other Chicken,15.38,Poultry
Aug-1993,1993,8,Million Pounds,Other Chicken,14.54,Poultry
Jul-1993,1993,7,Million Pounds,Other Chicken,11.41,Poultry
Jun-1993,1993,6,Million Pounds,Other Chicken,8.98,Poultry
May-1993,1993,5,Million Pounds,Other Chicken,8.35,Poultry
Apr-1993,1993,4,Million Pounds,Other Chicken,8.25,Poultry
Mar-1993,1993,3,Million Pounds,Other Chicken,8.48,Poultry
Feb-1993,1993,2,Million Pounds,Other Chicken,8.5,Poultry
Jan-1993,1993,1,Million Pounds,Other Chicken,9.97,Poultry
Dec-1992,1992,12,Million Pounds,Other Chicken,11.51,Poultry
Nov-1992,1992,11,Million Pounds,Other Chicken,16.43,Poultry
Oct-1992,1992,10,Million Pounds,Other Chicken,17.84,Poultry
Sep-1992,1992,9,Million Pounds,Other Chicken,19.49,Poultry
